Date,TS,TSEpochSec,WindSpeedMPH,WindDirectionDegrees
2012-12-18,2012-12-18 16:00:00,1355868000,13.0,28.0
2012-12-18,2012-12-18 16:05:00,1355868300,13.0,29.5
2012-12-18,2012-12-18 16:10:00,1355868600,13.0,31.0
2012-12-18,2012-12-18 16:15:00,1355868900,13.0,48.0
2012-12-18,2012-12-18 16:20:00,1355869200,13.5,44.5
2012-12-18,2012-12-18 16:25:00,1355869500,14.0,41.0
2012-12-18,2012-12-18 16:30:00,1355869800,13.5,42.5
2012-12-18,2012-12-18 16:35:00,1355870100,13.0,44.0
2012-12-18,2012-12-18 16:40:00,1355870400,14.0,42.0
2012-12-18,2012-12-18 16:45:00,1355870700,14.0,39.5
2012-12-18,2012-12-18 16:50:00,1355871000,14.0,37.0
2012-12-18,2012-12-18 16:55:00,1355871300,13.5,37.5
2012-12-18,2012-12-18 17:00:00,1355871600,13.0,38.0
2012-12-18,2012-12-18 17:05:00,1355871900,13.0,36.0
2012-12-18,2012-12-18 17:10:00,1355872200,13.5,42.5
2012-12-18,2012-12-18 17:15:00,1355872500,14.0,49.0
2012-12-25,2012-12-25 06:35:00,1356438900,4.0,111.0
2012-12-25,2012-12-25 06:40:00,1356439200,3.0,114.0
2012-12-25,2012-12-25 06:45:00,1356439500,3.0,113.0
2012-12-25,2012-12-25 06:50:00,1356439800,3.0,113.0
2012-12-25,2012-12-25 06:55:00,1356440100,3.5,113.5
2012-12-25,2012-12-25 07:00:00,1356440400,4.0,114.0
2012-12-25,2012-12-25 07:05:00,1356440700,3.0,111.0
2012-12-25,2012-12-25 07:10:00,1356441000,3.0,114.5
2012-12-25,2012-12-25 07:15:00,1356441300,3.0,118.0
2012-12-25,2012-12-25 07:20:00,1356441600,3.0,118.5
2012-12-25,2012-12-25 07:25:00,1356441900,3.0,119.0
2012-12-25,2012-12-25 07:30:00,1356442200,4.0,124.0
2012-12-25,2012-12-25 07:35:00,1356442500,4.0,120.0
2012-12-25,2012-12-25 07:40:00,1356442800,4.0,119.0
2012-12-25,2012-12-25 07:45:00,1356443100,4.0,124.5
2012-12-25,2012-12-25 07:50:00,1356443400,4.0,130.0
2012-12-25,2012-12-25 07:55:00,1356443700,4.0,113.0
2012-12-25,2012-12-25 08:00:00,1356444000,4.0,116.0
2012-12-25,2012-12-25 08:05:00,1356444300,5.0,121.0
2012-12-25,2012-12-25 08:10:00,1356444600,6.0,126.0
2012-12-25,2012-12-25 08:15:00,1356444900,5.5,130.5
2012-12-25,2012-12-25 08:20:00,1356445200,5.0,135.0
2012-12-25,2012-12-25 08:25:00,1356445500,4.0,130.5
2012-12-25,2012-12-25 08:30:00,1356445800,3.0,126.0
2012-12-25,2012-12-25 08:35:00,1356446100,4.0,128.0
2012-12-25,2012-12-25 08:40:00,1356446400,5.0,130.0
2012-12-25,2012-12-25 08:45:00,1356446700,6.0,123.0
2012-12-25,2012-12-25 08:50:00,1356447000,6.0,130.5
2012-12-25,2012-12-25 08:55:00,1356447300,6.0,138.0
2012-12-25,2012-12-25 09:00:00,1356447600,6.0,140.0
2012-12-25,2012-12-25 09:05:00,1356447900,7.0,113.0
2012-12-25,2012-12-25 09:10:00,1356448200,7.0,115.0
2012-12-25,2012-12-25 09:15:00,1356448500,7.0,117.0
2012-12-25,2012-12-25 09:20:00,1356448800,9.0,146.0
2012-12-25,2012-12-25 09:25:00,1356449100,10.5,127.5
2012-12-25,2012-12-25 09:30:00,1356449400,12.0,109.0
2012-12-25,2012-12-25 09:35:00,1356449700,12.0,136.0
2012-12-25,2012-12-25 09:40:00,1356450000,12.0,146.0
2012-12-25,2012-12-25 09:45:00,1356450300,12.0,140.0
2012-12-25,2012-12-25 09:50:00,1356450600,13.5,143.5
2012-12-25,2012-12-25 09:55:00,1356450900,15.0,147.0
2012-12-25,2012-12-25 10:00:00,1356451200,15.0,159.0
2012-12-25,2012-12-25 10:05:00,1356451500,14.0,126.0
2012-12-25,2012-12-25 10:10:00,1356451800,14.5,130.0
2012-12-25,2012-12-25 10:15:00,1356452100,15.0,134.0
2012-12-25,2012-12-25 10:20:00,1356452400,16.0,138.0
2012-12-25,2012-12-25 10:25:00,1356452700,17.0,142.0
2012-12-25,2012-12-25 10:30:00,1356453000,18.0,146.0
2012-12-25,2012-12-25 10:35:00,1356453300,16.0,144.0
2012-12-25,2012-12-25 10:40:00,1356453600,14.0,142.0
2012-12-25,2012-12-25 10:45:00,1356453900,14.5,146.5
2012-12-25,2012-12-25 10:50:00,1356454200,15.0,151.0
2012-12-25,2012-12-25 10:55:00,1356454500,15.5,138.0
2012-12-25,2012-12-25 11:00:00,1356454800,16.0,125.0
2012-12-25,2012-12-25 11:05:00,1356455100,18.0,138.0
2012-12-25,2012-12-25 11:10:00,1356455400,16.0,137.0
2012-12-25,2012-12-25 11:15:00,1356455700,14.0,136.0
2012-12-25,2012-12-25 11:20:00,1356456000,13.5,131.5
2012-12-25,2012-12-25 11:25:00,1356456300,13.0,127.0
2012-12-25,2012-12-25 11:30:00,1356456600,11.0,130.0
2012-12-25,2012-12-25 11:35:00,1356456900,12.0,133.0
2012-12-25,2012-12-25 11:40:00,1356457200,13.0,136.0
2012-12-25,2012-12-25 11:45:00,1356457500,15.0,144.0
2012-12-25,2012-12-25 11:50:00,1356457800,15.0,153.0
2012-12-25,2012-12-25 11:55:00,1356458100,13.0,143.99999999254942
2012-12-25,2012-12-25 12:00:00,1356458400,12.5,133.49999999254942
2012-12-25,2012-12-25 12:05:00,1356458700,12.0,123.0
2012-12-25,2012-12-25 12:10:00,1356459000,12.5,114.0
2012-12-25,2012-12-25 12:15:00,1356459300,13.0,105.0
2012-12-25,2012-12-25 12:20:00,1356459600,13.5,130.0
2012-12-25,2012-12-25 12:25:00,1356459900,14.0,155.0
2012-12-25,2012-12-25 12:30:00,1356460200,14.0,140.0
2012-12-25,2012-12-25 12:35:00,1356460500,14.0,144.0
2012-12-25,2012-12-25 12:40:00,1356460800,14.0,148.0
2012-12-25,2012-12-25 12:45:00,1356461100,13.0,146.5
2012-12-25,2012-12-25 12:50:00,1356461400,12.0,145.0
2012-12-25,2012-12-25 12:55:00,1356461700,12.0,142.0
2012-12-25,2012-12-25 13:00:00,1356462000,12.0,139.0
2012-12-25,2012-12-25 13:05:00,1356462300,12.0,169.0
2012-12-25,2012-12-25 13:10:00,1356462600,12.0,199.0
2012-12-25,2012-12-25 13:15:00,1356462900,10.5,172.5
2012-12-25,2012-12-25 13:20:00,1356463200,9.0,146.0
2012-12-25,2012-12-25 13:25:00,1356463500,10.0,146.0
2012-12-25,2012-12-25 13:30:00,1356463800,11.0,146.0
2012-12-25,2012-12-25 13:35:00,1356464100,11.0,136.0
2012-12-25,2012-12-25 13:40:00,1356464400,10.0,139.0
2012-12-25,2012-12-25 13:45:00,1356464700,9.0,142.0
2012-12-25,2012-12-25 13:50:00,1356465000,10.0,159.0
2012-12-25,2012-12-25 13:55:00,1356465300,10.0,150.0
2012-12-25,2012-12-25 14:00:00,1356465600,10.0,150.5
2012-12-25,2012-12-25 14:05:00,1356465900,10.0,151.0
2012-12-25,2012-12-25 14:10:00,1356466200,10.5,148.0
2012-12-25,2012-12-25 14:15:00,1356466500,11.0,145.0
2012-12-25,2012-12-25 14:20:00,1356466800,11.0,146.0
2012-12-25,2012-12-25 14:25:00,1356467100,12.0,151.0
2012-12-25,2012-12-25 14:30:00,1356467400,10.0,126.0
2012-12-25,2012-12-25 14:35:00,1356467700,10.0,134.0
2012-12-25,2012-12-25 14:40:00,1356468000,10.0,142.0
2012-12-25,2012-12-25 14:45:00,1356468300,12.0,145.0
2012-12-25,2012-12-25 14:50:00,1356468600,11.5,161.5
2012-12-25,2012-12-25 14:55:00,1356468900,11.0,178.0
2012-12-25,2012-12-25 15:00:00,1356469200,13.0,121.00000001490116
2012-12-25,2012-12-25 15:05:00,1356469500,14.0,142.0
2012-12-25,2012-12-25 15:10:00,1356469800,13.5,135.5
2012-12-25,2012-12-25 15:15:00,1356470100,13.0,129.0
2012-12-25,2012-12-25 15:20:00,1356470400,12.0,123.0
2012-12-25,2012-12-25 15:25:00,1356470700,11.0,154.0
2012-12-25,2012-12-25 15:30:00,1356471000,10.5,154.5
2012-12-25,2012-12-25 15:35:00,1356471300,10.0,155.00000000745058
2012-12-25,2012-12-25 15:40:00,1356471600,10.0,165.50000000745058
2012-12-25,2012-12-25 15:45:00,1356471900,10.0,176.0
2012-12-25,2012-12-25 15:50:00,1356472200,10.5,156.0
2012-12-25,2012-12-25 15:55:00,1356472500,11.0,136.0
2012-12-25,2012-12-25 16:00:00,1356472800,11.0,136.0
2012-12-25,2012-12-25 16:05:00,1356473100,12.0,131.0
2012-12-25,2012-12-25 16:10:00,1356473400,12.5,140.5
2012-12-25,2012-12-25 16:15:00,1356473700,13.0,150.0
2012-12-25,2012-12-25 16:20:00,1356474000,14.0,146.0
2012-12-25,2012-12-25 16:25:00,1356474300,13.5,144.0
2012-12-25,2012-12-25 16:30:00,1356474600,13.0,142.0
2012-12-25,2012-12-25 16:35:00,1356474900,12.5,140.0
2012-12-25,2012-12-25 16:40:00,1356475200,12.0,138.0
2012-12-25,2012-12-25 16:45:00,1356475500,13.0,136.0
2012-12-25,2012-12-25 16:50:00,1356475800,13.5,132.5
2012-12-25,2012-12-25 16:55:00,1356476100,14.0,129.0
2012-12-25,2012-12-25 17:00:00,1356476400,13.5,138.0
2012-12-25,2012-12-25 17:05:00,1356476700,13.0,147.0
2012-12-25,2012-12-25 17:10:00,1356477000,12.0,142.5
2012-12-25,2012-12-25 17:15:00,1356477300,11.0,138.0
2012-12-25,2012-12-25 17:20:00,1356477600,11.0,138.0
2012-12-04,2012-12-04 06:25:00,1354623900,4.0,92.0
2012-12-04,2012-12-04 06:30:00,1354624200,4.0,90.0
2012-12-04,2012-12-04 06:35:00,1354624500,4.0,83.0
2012-12-04,2012-12-04 06:40:00,1354624800,4.0,76.0
2012-12-04,2012-12-04 06:45:00,1354625100,5.0,92.0
2012-12-04,2012-12-04 06:50:00,1354625400,5.0,88.0
2012-12-04,2012-12-04 06:55:00,1354625700,5.0,89.5
2012-12-04,2012-12-04 07:00:00,1354626000,5.0,91.0
2012-12-04,2012-12-04 07:05:00,1354626300,5.0,69.00000000745058
2012-12-04,2012-12-04 07:10:00,1354626600,5.0,79.50000000745058
2012-12-04,2012-12-04 07:15:00,1354626900,5.0,90.0
2012-12-04,2012-12-04 07:20:00,1354627200,5.0,119.0
2012-12-04,2012-12-04 07:25:00,1354627500,5.0,111.0
2012-12-04,2012-12-04 07:30:00,1354627800,5.0,103.0
2012-12-04,2012-12-04 07:35:00,1354628100,5.0,104.0
2012-12-04,2012-12-04 07:40:00,1354628400,5.0,113.0
2012-12-04,2012-12-04 07:45:00,1354628700,5.0,103.0
2012-12-04,2012-12-04 07:50:00,1354629000,4.5,90.5
2012-12-04,2012-12-04 07:55:00,1354629300,4.0,78.0
2012-12-04,2012-12-04 08:00:00,1354629600,4.0,70.0
2012-12-04,2012-12-04 08:05:00,1354629900,5.0,83.0
2012-12-04,2012-12-04 08:10:00,1354630200,6.0,96.0
2012-12-04,2012-12-04 08:15:00,1354630500,6.0,106.0
2012-12-04,2012-12-04 08:20:00,1354630800,6.0,101.0
2012-12-04,2012-12-04 08:25:00,1354631100,6.0,103.5
2012-12-04,2012-12-04 08:30:00,1354631400,6.0,106.0
2012-12-04,2012-12-04 08:35:00,1354631700,5.5,89.0
2012-12-04,2012-12-04 08:40:00,1354632000,5.0,72.0
2012-12-04,2012-12-04 08:45:00,1354632300,6.5,108.0
2012-12-04,2012-12-04 08:50:00,1354632600,8.0,144.0
2012-12-04,2012-12-04 08:55:00,1354632900,10.0,95.0
2012-12-04,2012-12-04 09:00:00,1354633200,9.5,80.5
2012-12-04,2012-12-04 09:05:00,1354633500,9.0,66.0
2012-12-04,2012-12-04 09:10:00,1354633800,10.0,67.5
2012-12-04,2012-12-04 09:15:00,1354634100,11.0,69.0
2012-12-04,2012-12-04 09:20:00,1354634400,9.0,83.0
2012-12-04,2012-12-04 09:25:00,1354634700,9.5,98.5
2012-12-04,2012-12-04 09:30:00,1354635000,10.0,114.0
2012-12-04,2012-12-04 09:35:00,1354635300,9.0,79.0
2012-12-04,2012-12-04 09:40:00,1354635600,8.5,86.5
2012-12-04,2012-12-04 09:45:00,1354635900,8.0,94.0
2012-12-04,2012-12-04 09:50:00,1354636200,9.0,97.0
2012-12-04,2012-12-04 09:55:00,1354636500,9.0,57.0
2012-12-04,2012-12-04 10:00:00,1354636800,9.0,59.0
2012-12-04,2012-12-04 10:05:00,1354637100,9.5,55.0
2012-12-04,2012-12-04 10:10:00,1354637400,10.0,51.0
2012-12-04,2012-12-04 10:15:00,1354637700,10.0,43.0
2012-12-04,2012-12-04 10:20:00,1354638000,12.0,47.0
2012-12-04,2012-12-04 10:25:00,1354638300,12.5,48.0
2012-12-04,2012-12-04 10:30:00,1354638600,13.0,49.0
2012-12-04,2012-12-04 10:35:00,1354638900,13.0,48.0
2012-12-04,2012-12-04 10:40:00,1354639200,13.0,50.0
2012-12-04,2012-12-04 10:45:00,1354639500,13.0,50.5
2012-12-04,2012-12-04 10:50:00,1354639800,13.0,51.0
2012-12-04,2012-12-04 10:55:00,1354640100,12.0,53.0
2012-12-04,2012-12-04 11:00:00,1354640400,12.5,47.5
2012-12-04,2012-12-04 11:05:00,1354640700,13.0,42.0
2012-12-04,2012-12-04 11:10:00,1354641000,13.0,46.0
2012-12-04,2012-12-04 11:15:00,1354641300,13.0,55.0
2012-12-04,2012-12-04 11:20:00,1354641600,13.0,58.0
2012-12-04,2012-12-04 11:25:00,1354641900,13.0,61.0
2012-12-04,2012-12-04 11:30:00,1354642200,13.0,45.0
2012-12-04,2012-12-04 11:35:00,1354642500,12.5,46.5
2012-12-04,2012-12-04 11:40:00,1354642800,12.0,48.0
2012-12-04,2012-12-04 11:45:00,1354643100,13.0,38.0
2012-12-04,2012-12-04 11:50:00,1354643400,13.0,45.0
2012-12-04,2012-12-04 11:55:00,1354643700,13.5,44.0
2012-12-04,2012-12-04 12:00:00,1354644000,14.0,43.0
2012-12-04,2012-12-04 12:05:00,1354644300,14.0,38.0
2012-12-04,2012-12-04 12:10:00,1354644600,14.0,41.0
2012-12-04,2012-12-04 12:15:00,1354644900,13.0,38.0
2012-12-04,2012-12-04 12:20:00,1354645200,13.0,45.0
2012-12-04,2012-12-04 12:25:00,1354645500,13.5,45.0
2012-12-04,2012-12-04 12:30:00,1354645800,14.0,45.0
2012-12-04,2012-12-04 12:35:00,1354646100,14.5,38.5
2012-12-04,2012-12-04 12:40:00,1354646400,15.0,32.0
2012-12-04,2012-12-04 12:45:00,1354646700,15.5,36.0
2012-12-04,2012-12-04 12:50:00,1354647000,16.0,40.0
2012-12-04,2012-12-04 12:55:00,1354647300,15.0,48.0
2012-12-04,2012-12-04 13:00:00,1354647600,16.0,42.0
2012-12-04,2012-12-04 13:05:00,1354647900,16.0,43.0
2012-12-04,2012-12-04 13:10:00,1354648200,16.0,42.5
2012-12-04,2012-12-04 13:15:00,1354648500,16.0,42.0
2012-12-04,2012-12-04 13:20:00,1354648800,16.0,40.0
2012-12-04,2012-12-04 13:25:00,1354649100,16.5,40.5
2012-12-04,2012-12-04 13:30:00,1354649400,17.0,41.0
2012-12-04,2012-12-04 13:35:00,1354649700,16.0,45.0
2012-12-04,2012-12-04 13:40:00,1354650000,16.0,47.0
2012-12-04,2012-12-04 13:45:00,1354650300,16.0,46.5
2012-12-04,2012-12-04 13:50:00,1354650600,16.0,46.0
2012-12-04,2012-12-04 13:55:00,1354650900,17.0,56.0
2012-12-04,2012-12-04 14:00:00,1354651200,17.0,54.0
2012-12-04,2012-12-04 14:05:00,1354651500,16.5,51.0
2012-12-04,2012-12-04 14:10:00,1354651800,16.0,48.0
2012-12-04,2012-12-04 14:15:00,1354652100,16.0,55.0
2012-12-04,2012-12-04 14:20:00,1354652400,16.0,51.5
2012-12-04,2012-12-04 14:25:00,1354652700,16.0,48.0
2012-12-04,2012-12-04 14:30:00,1354653000,16.0,45.5
2012-12-04,2012-12-04 14:35:00,1354653300,16.0,43.0
2012-12-04,2012-12-04 14:40:00,1354653600,16.5,48.0
2012-12-04,2012-12-04 14:45:00,1354653900,17.0,53.0
2012-12-04,2012-12-04 14:50:00,1354654200,17.0,50.0
2012-12-04,2012-12-04 14:55:00,1354654500,17.0,47.0
2012-12-04,2012-12-04 15:00:00,1354654800,17.0,48.0
2012-12-04,2012-12-04 15:05:00,1354655100,18.0,42.0
2012-12-04,2012-12-04 15:10:00,1354655400,18.0,38.0
2012-12-04,2012-12-04 15:15:00,1354655700,18.0,43.0
2012-12-04,2012-12-04 15:20:00,1354656000,18.0,42.0
2012-12-04,2012-12-04 15:25:00,1354656300,18.0,41.0
2012-12-04,2012-12-04 15:30:00,1354656600,17.0,39.0
2012-12-04,2012-12-04 15:35:00,1354656900,17.5,47.0
2012-12-04,2012-12-04 15:40:00,1354657200,18.0,55.0
2012-12-04,2012-12-04 15:45:00,1354657500,18.0,41.0
2012-12-04,2012-12-04 15:50:00,1354657800,18.0,41.0
2012-12-04,2012-12-04 15:55:00,1354658100,18.0,41.0
2012-12-04,2012-12-04 16:00:00,1354658400,18.5,40.5
2012-12-04,2012-12-04 16:05:00,1354658700,19.0,40.0
2012-12-04,2012-12-04 16:10:00,1354659000,19.0,40.0
2012-12-04,2012-12-04 16:15:00,1354659300,18.5,44.5
2012-12-04,2012-12-04 16:20:00,1354659600,18.0,49.0
2012-12-04,2012-12-04 16:25:00,1354659900,17.5,41.0
2012-12-04,2012-12-04 16:30:00,1354660200,17.0,33.0
2012-12-04,2012-12-04 16:35:00,1354660500,17.5,44.0
2012-12-04,2012-12-04 16:40:00,1354660800,18.0,55.0
2012-12-04,2012-12-04 16:45:00,1354661100,19.0,44.0
2012-12-04,2012-12-04 16:50:00,1354661400,19.0,59.0
2012-12-04,2012-12-04 16:55:00,1354661700,18.5,54.0
2012-12-04,2012-12-04 17:00:00,1354662000,18.0,49.0
2012-12-04,2012-12-04 17:05:00,1354662300,19.0,46.0
2012-12-04,2012-12-04 17:10:00,1354662600,19.5,53.5
2012-12-13,2012-12-13 14:00:00,1355428800,16.0,40.0
2012-12-13,2012-12-13 14:05:00,1355429100,16.0,37.0
2012-12-13,2012-12-13 14:10:00,1355429400,15.166666666977108,39.83333333209157
2012-12-13,2012-12-13 14:15:00,1355429700,16.0,34.0
2012-12-13,2012-12-13 14:20:00,1355430000,16.0,38.5
2012-12-13,2012-12-13 14:25:00,1355430300,16.0,43.0
2012-12-13,2012-12-13 14:30:00,1355430600,15.5,37.5
2012-12-13,2012-12-13 14:35:00,1355430900,15.0,32.0
2012-12-13,2012-12-13 14:40:00,1355431200,15.5,29.5
2012-12-13,2012-12-13 14:45:00,1355431500,16.0,27.0
2012-12-13,2012-12-13 14:50:00,1355431800,16.5,29.5
2012-12-13,2012-12-13 14:55:00,1355432100,17.0,32.0
2012-12-13,2012-12-13 15:00:00,1355432400,17.0,30.5
2012-12-13,2012-12-13 15:05:00,1355432700,17.0,29.0
2012-12-13,2012-12-13 15:10:00,1355433000,17.555555555503815,30.666666666977108
2012-12-13,2012-12-13 15:15:00,1355433300,18.0,32.83333333209157
2012-12-13,2012-12-13 15:20:00,1355433600,18.0,37.0
2012-12-13,2012-12-13 15:25:00,1355433900,17.0,35.0
2012-12-13,2012-12-13 15:30:00,1355434200,17.0,31.0
2012-12-13,2012-12-13 15:35:00,1355434500,17.0,26.99999999254942
2012-12-13,2012-12-13 15:40:00,1355434800,17.0,34.77777777612209
2012-12-13,2012-12-13 15:45:00,1355435100,17.166666666511446,39.16666666418314
2012-12-13,2012-12-13 15:50:00,1355435400,18.0,30.0
2012-12-13,2012-12-13 15:55:00,1355435700,17.5,34.0
2012-12-13,2012-12-13 16:00:00,1355436000,17.0,38.0
2012-12-13,2012-12-13 16:05:00,1355436300,17.0,40.0
2012-12-13,2012-12-13 16:10:00,1355436600,17.0,31.0
2012-12-13,2012-12-13 16:15:00,1355436900,16.5,34.5
2012-12-13,2012-12-13 16:20:00,1355437200,16.0,38.0
2012-12-13,2012-12-13 16:25:00,1355437500,16.0,40.5
2012-12-13,2012-12-13 16:30:00,1355437800,16.0,43.0
2012-12-13,2012-12-13 16:35:00,1355438100,16.0,34.0
2012-12-13,2012-12-13 16:40:00,1355438400,16.0,35.0
2012-12-13,2012-12-13 16:45:00,1355438700,16.0,36.0
2012-12-13,2012-12-13 16:50:00,1355439000,16.0,37.0
2012-12-13,2012-12-13 16:55:00,1355439300,17.0,38.0
2012-12-13,2012-12-13 17:00:00,1355439600,17.0,41.0
2012-12-13,2012-12-13 17:05:00,1355439900,17.0,44.0
2012-12-13,2012-12-13 17:10:00,1355440200,17.0,41.0
2012-12-13,2012-12-13 17:15:00,1355440500,17.0,38.0
2012-12-01,2012-12-01 06:20:00,1354364400,12.0,357.5
2012-12-01,2012-12-01 06:25:00,1354364700,12.0,0.0
2012-12-01,2012-12-01 06:30:00,1354365000,13.0,350.0
2012-12-01,2012-12-01 06:35:00,1354365300,13.0,355.0
2012-12-01,2012-12-01 06:40:00,1354365600,13.0,0.0
2012-12-01,2012-12-01 06:45:00,1354365900,12.0,0.0
2012-12-01,2012-12-01 06:50:00,1354366200,13.0,0.0
2012-12-01,2012-12-01 06:55:00,1354366500,12.5,0.0
2012-12-01,2012-12-01 07:00:00,1354366800,12.0,0.0
2012-12-01,2012-12-01 07:05:00,1354367100,13.0,351.0
2012-12-01,2012-12-01 07:10:00,1354367400,12.0,0.0
2012-12-01,2012-12-01 07:15:00,1354367700,11.0,9.0
2012-12-01,2012-12-01 07:20:00,1354368000,11.0,14.0
2012-12-01,2012-12-01 07:25:00,1354368300,11.0,0.0
2012-12-01,2012-12-01 07:30:00,1354368600,10.5,9.0
2012-12-01,2012-12-01 07:35:00,1354368900,10.0,18.0
2012-12-01,2012-12-01 07:40:00,1354369200,9.0,22.0
2012-12-01,2012-12-01 07:45:00,1354369500,9.5,21.5
2012-12-01,2012-12-01 07:50:00,1354369800,10.0,21.0
2012-12-01,2012-12-01 07:55:00,1354370100,9.0,30.0
2012-12-01,2012-12-01 08:00:00,1354370400,10.0,26.0
2012-12-01,2012-12-01 08:05:00,1354370700,9.0,14.0
2012-12-01,2012-12-01 08:10:00,1354371000,8.0,0.0
2012-12-01,2012-12-01 08:15:00,1354371300,8.0,2.5
2012-12-01,2012-12-01 08:20:00,1354371600,8.0,5.0
2012-12-01,2012-12-01 08:25:00,1354371900,9.0,15.0
2012-12-01,2012-12-01 08:30:00,1354372200,9.0,11.0
2012-12-01,2012-12-01 08:35:00,1354372500,8.5,10.0
2012-12-01,2012-12-01 08:40:00,1354372800,8.0,9.0
2012-12-01,2012-12-01 08:45:00,1354373100,8.0,11.0
2012-12-01,2012-12-01 08:50:00,1354373400,8.0,13.0
2012-12-01,2012-12-01 08:55:00,1354373700,9.0,13.0
2012-12-01,2012-12-01 09:00:00,1354374000,9.0,15.0
2012-12-01,2012-12-01 09:05:00,1354374300,8.5,15.0
2012-12-01,2012-12-01 09:10:00,1354374600,8.0,15.000000014901161
2012-12-01,2012-12-01 09:15:00,1354374900,8.0,36.0
2012-12-01,2012-12-01 09:20:00,1354375200,9.0,17.0
2012-12-01,2012-12-01 09:25:00,1354375500,9.0,19.0
2012-12-01,2012-12-01 09:30:00,1354375800,9.0,24.0
2012-12-01,2012-12-01 09:35:00,1354376100,9.0,29.0
2012-12-01,2012-12-01 09:40:00,1354376400,9.0,31.0
2012-12-01,2012-12-01 09:45:00,1354376700,9.0,32.0
2012-12-01,2012-12-01 09:50:00,1354377000,9.0,38.0
2012-12-01,2012-12-01 09:55:00,1354377300,8.5,39.0
2012-12-01,2012-12-01 10:00:00,1354377600,8.0,40.0
2012-12-01,2012-12-01 10:05:00,1354377900,8.5,41.0
2012-12-01,2012-12-01 10:10:00,1354378200,9.0,42.0
2012-12-01,2012-12-01 10:15:00,1354378500,9.0,59.0
2012-12-01,2012-12-01 10:20:00,1354378800,8.5,51.0
2012-12-01,2012-12-01 10:25:00,1354379100,8.0,43.0
2012-12-01,2012-12-01 10:30:00,1354379400,8.0,42.5
2012-12-01,2012-12-01 10:35:00,1354379700,8.0,42.0
2012-12-01,2012-12-01 10:40:00,1354380000,8.0,54.0
2012-12-01,2012-12-01 10:45:00,1354380300,8.0,48.0
2012-12-01,2012-12-01 10:50:00,1354380600,7.5,44.0
2012-12-01,2012-12-01 10:55:00,1354380900,7.0,40.0
2012-12-01,2012-12-01 11:00:00,1354381200,8.0,47.0
2012-12-01,2012-12-01 11:05:00,1354381500,9.0,54.0
2012-12-01,2012-12-01 11:10:00,1354381800,8.5,54.5
2012-12-01,2012-12-01 11:15:00,1354382100,8.0,55.0
2012-12-01,2012-12-01 11:20:00,1354382400,8.0,49.0
2012-12-01,2012-12-01 11:25:00,1354382700,8.0,46.5
2012-12-01,2012-12-01 11:30:00,1354383000,8.0,44.0
2012-12-01,2012-12-01 11:35:00,1354383300,8.0,40.0
2012-12-01,2012-12-01 11:40:00,1354383600,8.0,38.0
2012-12-01,2012-12-01 11:45:00,1354383900,8.0,42.0
2012-12-01,2012-12-01 11:50:00,1354384200,8.0,42.0
2012-12-01,2012-12-01 11:55:00,1354384500,8.0,42.0
2012-12-01,2012-12-01 12:00:00,1354384800,8.0,35.5
2012-12-01,2012-12-01 12:05:00,1354385100,8.0,29.0
2012-12-01,2012-12-01 12:10:00,1354385400,8.0,30.0
2012-12-01,2012-12-01 12:15:00,1354385700,8.0,31.0
2012-12-01,2012-12-01 12:20:00,1354386000,8.0,36.0
2012-12-01,2012-12-01 12:25:00,1354386300,9.0,44.0
2012-12-01,2012-12-01 12:30:00,1354386600,9.5,34.0
2012-12-01,2012-12-01 12:35:00,1354386900,10.0,24.0
2012-12-01,2012-12-01 12:40:00,1354387200,10.0,27.0
2012-12-01,2012-12-01 12:45:00,1354387500,10.0,30.0
2012-12-01,2012-12-01 12:50:00,1354387800,9.5,32.0
2012-12-01,2012-12-01 12:55:00,1354388100,9.0,34.0
2012-12-01,2012-12-01 13:00:00,1354388400,9.0,31.0
2012-12-01,2012-12-01 13:05:00,1354388700,10.0,33.5
2012-12-01,2012-12-01 13:10:00,1354389000,11.0,36.0
2012-12-01,2012-12-01 13:15:00,1354389300,11.0,41.0
2012-12-01,2012-12-01 13:20:00,1354389600,11.5,34.0
2012-12-01,2012-12-01 13:25:00,1354389900,12.0,27.0
2012-12-01,2012-12-01 13:30:00,1354390200,13.0,22.0
2012-12-01,2012-12-01 13:35:00,1354390500,13.0,23.5
2012-12-01,2012-12-01 13:40:00,1354390800,13.0,25.0
2012-12-01,2012-12-01 13:45:00,1354391100,13.0,25.0
2012-12-01,2012-12-01 13:50:00,1354391400,13.0,25.0
2012-12-01,2012-12-01 13:55:00,1354391700,14.0,23.0
2012-12-01,2012-12-01 14:00:00,1354392000,13.5,25.0
2012-12-01,2012-12-01 14:05:00,1354392300,13.0,27.0
2012-12-01,2012-12-01 14:10:00,1354392600,13.0,27.5
2012-12-01,2012-12-01 14:15:00,1354392900,13.0,28.0
2012-12-01,2012-12-01 14:20:00,1354393200,13.0,24.0
2012-12-01,2012-12-01 14:25:00,1354393500,13.0,28.0
2012-12-01,2012-12-01 14:30:00,1354393800,13.0,25.0
2012-12-01,2012-12-01 14:35:00,1354394100,13.5,28.5
2012-12-01,2012-12-01 14:40:00,1354394400,14.0,32.0
2012-12-01,2012-12-01 14:45:00,1354394700,14.0,29.0
2012-12-01,2012-12-01 14:50:00,1354395000,14.0,24.0
2012-12-01,2012-12-01 14:55:00,1354395300,14.0,26.0
2012-12-01,2012-12-01 15:00:00,1354395600,14.0,28.0
